crop_name,region,year,month,market_price,rainfall,crop_variety,area_sown,yield,irrigated_percent,fertilizer_used,msP,market_demand,export_demand,input_cost,transport_cost,govt_scheme_active,cold_storage_available,mandi_open
Gram,Punjab,2020,7,1061,113.2,HG-5637,4097,3062,26,122,1,13.64,26.58,2301,954.5,0,0,0
Gram,Haryana,2020,7,2152,129.7,KBSH-1,7920,3116,92,143,1,66.27,69.98,1944,997.4,1,0,0
Gram,Maharashtra,2020,7,1155,148.7,HG-5637,5814,2973,40,53,1,32.16,20.67,2399,937.4,0,0,0
Gram,Madhya Pradesh,2020,7,1640,136.0,HG-5637,9413,2076,15,133,1,31.21,80.32,1745,1022.2,0,0,0
Gram,Bihar,2020,7,1426,145.4,KBSH-1,4430,1671,90,80,1,40.62,52.51,2171,981.8,0,0,1
Gram,Rajasthan,2020,7,1832,139.9,KBSH-1,9773,2286,35,77,1,36.08,9.37,1859,1135.5,1,0,1
Gram,Tamil Nadu,2020,7,1241,134.3,KBSH-1,1726,3067,25,73,1,53.85,24.77,2470,815.1,1,0,0
Gram,Andhra Pradesh,2020,7,2086,141.9,HG-5637,3505,2530,39,53,1,24.63,66.83,2334,822.7,1,0,1
Gram,Uttar Pradesh,2020,7,2189,145.9,KBSH-1,5128,4197,62,100,1,27.28,80.08,2326,923.0,0,0,0
Gram,Punjab,2020,8,2255,108.5,KBSH-1,8501,1427,71,143,1,23.5,4.45,1749,1142.9,0,0,0
Gram,Haryana,2020,8,1038,113.2,KBSH-1,3650,2996,56,66,1,89.44,73.14,1781,813.8,1,0,1
Gram,Maharashtra,2020,8,1567,127.8,KBSH-1,8248,3127,62,146,1,46.12,44.59,1931,1035.5,0,0,0
Gram,Madhya Pradesh,2020,8,1030,104.5,HG-5637,8780,2610,65,76,1,78.25,76.1,1690,991.7,0,0,1
Gram,Bihar,2020,8,1630,130.1,HG-5637,1259,1157,22,93,1,12.23,79.78,2093,870.1,1,1,0
Gram,Rajasthan,2020,8,1591,133.0,KBSH-1,6147,2010,31,110,1,47.62,18.11,1569,1094.6,0,0,0
Gram,Tamil Nadu,2020,8,1129,124.2,KBSH-1,4037,2728,77,75,1,19.02,84.6,2109,1146.7,0,0,0
Gram,Andhra Pradesh,2020,8,1233,125.5,HG-5637,1975,4690,80,56,1,14.14,73.68,1984,1040.6,0,0,0
Gram,Uttar Pradesh,2020,8,1839,131.5,HG-5637,9603,4745,61,98,1,33.87,25.56,1514,1094.7,0,0,0
Gram,Punjab,2020,9,1838,91.3,KBSH-1,5796,492,36,95,1,27.25,61.41,2500,1141.4,0,0,1
Gram,Haryana,2020,9,1426,112.8,KBSH-1,7021,2750,35,144,1,48.03,40.37,1918,1080.2,0,0,0
Gram,Maharashtra,2020,9,1406,108.7,KBSH-1,3814,3389,63,87,1,31.16,46.64,2376,1044.4,0,0,0
Gram,Madhya Pradesh,2020,9,1484,130.7,KBSH-1,1669,2575,67,114,1,60.11,48.63,1869,1019.5,0,0,0
Gram,Bihar,2020,9,1369,116.3,HG-5637,3447,3581,60,88,1,94.76,52.29,1990,1085.9,0,0,0
Gram,Rajasthan,2020,9,1543,106.9,HG-5637,6910,1660,70,105,1,77.27,86.39,2306,873.0,0,0,0
Gram,Tamil Nadu,2020,9,1284,115.9,HG-5637,8574,2159,77,136,1,52.2,64.28,1734,1073.4,1,0,0
Gram,Andhra Pradesh,2020,9,2054,118.8,KBSH-1,6277,2403,61,142,1,51.43,52.84,1981,1043.8,1,1,0
Gram,Uttar Pradesh,2020,9,1838,126.7,HG-5637,1154,1310,44,71,1,54.12,13.4,1688,1165.5,1,0,0
Gram,Punjab,2020,10,1309,65.5,KBSH-1,4539,4486,60,112,1,93.41,26.45,2456,1155.5,0,0,1
Gram,Haryana,2020,10,1567,47.8,KBSH-1,3944,4299,58,143,1,66.27,26.71,1739,1140.3,0,0,0
Gram,Maharashtra,2020,10,1951,62.2,HG-5637,7142,2560,67,55,1,62.15,38.64,2455,1132.2,0,0,1
Gram,Madhya Pradesh,2020,10,1676,43.6,HG-5637,8733,4775,42,78,1,95.2,57.5,1534,828.5,0,0,1
Gram,Bihar,2020,10,1774,56.4,KBSH-1,4920,2751,78,60,1,85.84,30.28,2340,1142.6,0,0,0
Gram,Rajasthan,2020,10,1300,42.2,HG-5637,8462,3430,51,121,1,65.9,78.48,2126,1041.4,1,0,0
Gram,Tamil Nadu,2020,10,1483,67.0,KBSH-1,9789,1705,93,107,1,82.07,16.21,2314,838.1,1,0,1
Gram,Andhra Pradesh,2020,10,1640,65.5,HG-5637,1451,3016,32,98,1,12.4,53.36,2301,849.4,0,0,0
Gram,Uttar Pradesh,2020,10,1561,32.1,HG-5637,4619,1912,53,114,1,60.21,53.72,1735,1133.1,0,0,1
Gram,Punjab,2020,11,1589,20.3,KBSH-1,5587,4058,38,71,1,55.54,86.74,2231,1200.0,1,0,0
Gram,Haryana,2020,11,2013,18.9,HG-5637,6681,3199,86,144,1,19.75,53.22,2056,942.4,0,0,0
Gram,Maharashtra,2020,11,1137,34.0,HG-5637,7362,2770,30,54,1,22.58,23.03,2214,1121.0,0,0,0
Gram,Madhya Pradesh,2020,11,1870,27.9,KBSH-1,8754,4776,16,89,1,99.21,95.53,1611,1143.1,1,0,1
Gram,Bihar,2020,11,1923,27.8,HG-5637,4613,1212,98,114,1,12.62,34.17,1917,1012.5,0,0,0
Gram,Rajasthan,2020,11,1248,32.0,KBSH-1,5750,4397,87,145,1,67.03,54.98,1918,1051.9,1,0,0
Gram,Tamil Nadu,2020,11,1845,30.4,HG-5637,9642,1794,58,105,1,21.04,72.62,1578,1058.9,0,0,0
Gram,Andhra Pradesh,2020,11,1754,28.2,KBSH-1,4008,4357,71,144,1,20.18,84.31,2158,846.2,1,0,1
Gram,Uttar Pradesh,2020,11,1769,11.8,HG-5637,9478,2088,95,75,1,68.14,25.39,1587,1056.0,0,0,0
Gram,Punjab,2020,12,1820,6.7,HG-5637,7573,4153,59,147,1,41.92,87.87,2389,1042.7,0,0,1
Gram,Haryana,2020,12,1857,7.8,HG-5637,5445,4459,23,49,1,11.97,81.66,2068,1096.2,0,0,0
Gram,Maharashtra,2020,12,2146,4.0,HG-5637,6615,4896,82,55,1,39.53,33.89,2320,1120.3,0,0,1
Gram,Madhya Pradesh,2020,12,1304,3.2,KBSH-1,4859,2053,66,57,1,50.33,36.04,2423,1107.5,1,0,1
Gram,Bihar,2020,12,1396,9.6,KBSH-1,6839,4691,29,124,1,83.07,42.39,2196,1042.6,0,0,1
Gram,Rajasthan,2020,12,1059,0.3,HG-5637,6580,1491,23,127,1,29.17,37.22,2193,1053.9,0,0,0
Gram,Tamil Nadu,2020,12,2168,2.1,KBSH-1,4840,1815,33,109,1,15.19,90.92,2151,1140.6,0,0,1
Gram,Andhra Pradesh,2020,12,1317,6.5,HG-5637,5141,1734,99,78,1,38.49,51.11,2406,898.5,0,0,1
Gram,Uttar Pradesh,2020,12,1541,4.3,KBSH-1,3717,1298,84,141,1,47.72,33.02,2402,1023.7,0,0,1
Masur,Punjab,2020,1,1113,24.6,PL-4,6471,2029,32,84,1,24.99,80.97,2253,821.9,0,0,1
Masur,Haryana,2020,1,2014,25.1,PL-4,5420,1384,25,66,1,68.41,59.6,1886,1155.9,1,0,1
Masur,Maharashtra,2020,1,1270,33.6,PL-4,5050,3541,74,59,1,34.64,54.96,2166,1014.0,0,0,0
Masur,Madhya Pradesh,2020,1,1515,26.4,PL-4,1300,1154,55,123,1,83.3,0.21,1897,929.6,0,0,0
Masur,Bihar,2020,1,1861,23.9,PL-4,2870,3146,20,61,1,95.64,67.24,1961,1123.1,0,0,1
Masur,Rajasthan,2020,1,1490,26.5,Arhar Lisht,2564,310,31,50,1,77.16,62.27,1620,1053.9,0,0,0
Masur,Tamil Nadu,2020,1,2119,43.5,Arhar Lisht,1599,4497,95,86,1,97.69,40.71,2354,857.8,0,0,0
Masur,Andhra Pradesh,2020,1,1361,38.3,Arhar Lisht,5925,3115,80,102,1,20.71,36.19,1871,1138.4,1,1,0
Masur,Uttar Pradesh,2020,1,1364,31.3,PL-4,3744,1063,76,145,1,75.0,11.73,1989,1079.0,0,0,0
Masur,Punjab,2020,2,1059,43.8,HS-541,7877,1867,82,82,1,25.38,4.04,2009,857.5,1,0,0
Masur,Haryana,2020,2,1700,45.6,HS-541,5647,3085,13,107,1,44.13,97.9,1676,1139.1,1,0,1
Masur,Maharashtra,2020,2,1485,52.6,HS-541,5063,2643,78,50,1,36.5,79.51,2269,820.6,0,0,0
Masur,Madhya Pradesh,2020,2,1155,43.3,HS-541,4092,2313,46,47,1,12.7,14.2,1583,827.6,0,0,0
Masur,Bihar,2020,2,1204,50.0,HS-541,2399,1646,67,42,1,51.64,56.61,1895,1145.4,1,0,1
Masur,Rajasthan,2020,2,1873,43.7,HS-541,5024,1643,98,53,1,27.22,37.6,1972,1109.7,0,0,1
Masur,Tamil Nadu,2020,2,1695,55.1,Arhar Lisht,5490,1130,57,79,1,27.4,22.94,1713,1019.5,1,0,0
Masur,Andhra Pradesh,2020,2,1474,55.9,Arhar Lisht,3848,4888,68,86,1,93.4,87.56,2102,1114.0,0,0,0
Masur,Uttar Pradesh,2020,2,1673,52.9,Arhar Lisht,4696,4454,48,101,1,64.02,54.29,1567,1177.6,0,0,0
Masur,Punjab,2020,3,1758,60.6,HS-541,3436,1513,87,92,1,66.32,21.95,2253,921.6,0,0,0
Masur,Haryana,2020,3,2136,63.6,Arhar Lisht,6675,2515,87,62,1,63.47,90.56,2007,811.3,1,0,1
Masur,Maharashtra,2020,3,1923,83.8,HS-541,1624,2577,38,119,1,48.35,12.9,1788,1024.5,1,0,0
Masur,Madhya Pradesh,2020,3,1509,59.7,HS-541,4724,4757,38,79,1,27.01,48.91,2326,1061.7,0,0,1
Masur,Bihar,2020,3,1685,64.5,HS-541,5612,2881,28,137,1,99.17,47.7,1559,1033.6,1,0,1
Masur,Rajasthan,2020,3,1998,56.0,Arhar Lisht,5493,3945,99,69,1,89.95,39.35,2005,1056.2,0,0,0
Masur,Tamil Nadu,2020,3,1909,89.3,Arhar Lisht,4998,4619,58,52,1,34.34,28.69,2335,1167.8,1,0,0
Masur,Andhra Pradesh,2020,3,1232,74.7,HS-541,9374,1126,50,44,1,62.27,66.58,2261,846.9,1,0,0
Masur,Uttar Pradesh,2020,3,2176,58.0,Arhar Lisht,1188,3866,88,105,1,77.53,31.99,1631,1155.3,1,0,0
Masur,Punjab,2020,4,1700,53.4,Arhar Lisht,4507,3336,69,149,1,37.06,20.26,1910,1091.8,0,0,0
Masur,Haryana,2020,4,1272,64.9,HS-541,8936,1304,20,82,1,64.05,75.76,2206,884.9,1,0,1
Masur,Maharashtra,2020,4,2141,54.3,HS-541,6019,2200,86,78,1,47.98,3.62,2008,1160.1,0,0,0
Masur,Madhya Pradesh,2020,4,1567,53.6,PL-4,8285,2162,65,88,1,11.34,50.79,1960,1152.2,1,0,0
Masur,Bihar,2020,4,1265,42.7,PL-4,2768,3671,15,44,1,31.08,3.2,2239,968.3,0,0,1
Masur,Rajasthan,2020,4,1532,65.5,PL-4,4455,1512,84,115,1,31.35,42.05,2326,1088.4,1,0,0
Masur,Tamil Nadu,2020,4,1059,57.5,PL-4,5815,2136,91,64,1,88.03,18.19,2293,964.4,0,0,0
Masur,Andhra Pradesh,2020,4,1652,63.9,Arhar Lisht,2452,2058,53,53,1,21.83,7.04,2010,1100.3,0,0,1
Masur,Uttar Pradesh,2020,4,1327,53.5,HS-541,3173,4584,86,45,1,18.26,92.17,2063,1099.3,1,0,0
Masur,Punjab,2020,5,1751,75.0,PL-4,5454,2612,30,147,1,77.58,13.47,2397,1179.8,1,0,1
Masur,Haryana,2020,5,1044,75.8,PL-4,8058,1711,42,72,1,98.17,51.9,2116,1097.8,0,0,0
Masur,Maharashtra,2020,5,1924,84.4,Arhar Lisht,7165,4945,45,144,1,17.97,53.79,2165,883.7,0,0,0
Masur,Madhya Pradesh,2020,5,1236,75.0,Arhar Lisht,7689,2042,57,128,1,39.43,19.13,2329,1106.7,1,0,0
Masur,Bihar,2020,5,2194,82.3,HS-541,9203,4720,37,55,1,85.05,4.67,2194,1156.3,0,0,0
Masur,Rajasthan,2020,5,1442,85.2,PL-4,9887,3833,28,76,1,68.25,7.58,2274,815.1,0,0,0
Masur,Tamil Nadu,2020,5,1761,93.0,PL-4,8938,4934,32,74,1,27.13,75.76,2195,917.2,0,0,1
Masur,Andhra Pradesh,2020,5,1224,77.9,HS-541,1278,4653,10,76,1,30.8,26.9,1891,1116.7,0,0,0
Masur,Uttar Pradesh,2020,5,1989,85.2,Arhar Lisht,6631,2217,30,110,1,58.74,68.36,1789,1010.0,0,0,0
Masur,Punjab,2020,6,1454,112.2,Arhar Lisht,1002,3482,29,68,1,80.83,95.67,2233,901.5,0,0,0
Masur,Haryana,2020,6,1328,104.3,PL-4,4894,2838,35,90,1,21.11,20.74,2338,1055.3,0,0,0
Masur,Maharashtra,2020,6,1281,99.7,PL-4,7762,2260,55,63,1,42.27,27.18,2470,1162.5,1,0,0
Masur,Madhya Pradesh,2020,6,1194,106.6,PL-4,1177,1753,53,130,1,18.86,33.61,2421,1065.8,0,0,1
Masur,Bihar,2020,6,1537,122.4,PL-4,6491,1143,99,88,1,17.07,82.82,2258,1148.4,0,0,0
Masur,Rajasthan,2020,6,1025,117.0,PL-4,9058,2253,32,47,1,68.13,57.77,2143,916.2,0,0,1
Masur,Tamil Nadu,2020,6,913,123.1,HS-541,6152,2040,29,62,1,52.68,48.22,2387,885.7,1,0,1
Masur,Andhra Pradesh,2020,6,1574,94.0,PL-4,4208,4291,97,73,1,32.08,20.63,2337,885.5,0,1,0
Masur,Uttar Pradesh,2020,6,1930,98.7,HS-541,1425,2644,45,134,1,27.64,57.58,2165,1200.0,1,0,0
Masur,Punjab,2020,7,1280,113.2,Arhar Lisht,7870,2863,53,130,1,42.9,48.78,1771,1040.3,0,0,0
Masur,Haryana,2020,7,1591,129.7,PL-4,1857,3831,81,103,1,48.75,74.47,2085,1153.9,0,0,0
Masur,Maharashtra,2020,7,1695,148.7,Arhar Lisht,4935,4328,76,85,1,43.99,99.59,2428,1028.2,0,0,1
Masur,Madhya Pradesh,2020,7,1540,136.0,Arhar Lisht,5027,1753,42,99,1,27.86,20.09,1597,864.8,1,0,1
Masur,Bihar,2020,7,1751,145.4,Arhar Lisht,4350,3608,89,111,1,58.53,12.54,1823,905.3,1,0,1
Masur,Rajasthan,2020,7,1227,139.9,HS-541,4561,2807,47,101,1,92.94,25.85,2331,916.8,1,0,0
Masur,Tamil Nadu,2020,7,1543,134.3,Arhar Lisht,8738,4822,99,139,1,80.02,81.29,1660,1154.5,0,0,0
Masur,Andhra Pradesh,2020,7,1918,141.9,PL-4,1891,4942,70,96,1,80.67,13.67,1931,914.9,1,0,0
Masur,Uttar Pradesh,2020,7,1586,145.9,PL-4,1815,311,19,58,1,90.64,50.5,2256,974.8,1,0,0
Masur,Punjab,2020,8,1302,108.5,Arhar Lisht,8684,1023,47,129,1,11.57,76.77,2076,830.3,0,0,0
Masur,Haryana,2020,8,1188,113.2,PL-4,6049,2399,59,60,1,60.87,7.78,2422,1083.1,0,0,1
Masur,Maharashtra,2020,8,1131,127.8,PL-4,4789,1925,10,96,1,78.04,82.67,2464,1080.5,0,0,1
Masur,Madhya Pradesh,2020,8,1459,104.5,Arhar Lisht,2974,1371,87,46,1,46.56,0.92,1817,1089.1,0,0,1
Masur,Bihar,2020,8,1841,130.1,Arhar Lisht,4981,3082,75,57,1,12.24,87.97,2412,1034.6,0,0,0
Masur,Rajasthan,2020,8,1081,133.0,PL-4,1066,1186,83,84,1,70.52,87.36,1700,807.2,1,0,0
Masur,Tamil Nadu,2020,8,969,124.2,Arhar Lisht,6234,1203,54,77,1,18.71,26.32,1748,965.5,1,0,0
Masur,Andhra Pradesh,2020,8,1651,125.5,Arhar Lisht,9964,1423,26,112,1,14.51,76.29,2296,827.7,0,0,1
Masur,Uttar Pradesh,2020,8,1746,131.5,HS-541,3676,1048,82,104,1,62.05,52.99,2089,1183.6,0,1,0
Masur,Punjab,2020,9,1582,91.3,Arhar Lisht,6311,1646,37,134,1,14.14,16.52,2255,849.1,1,0,1
Masur,Haryana,2020,9,1511,112.8,PL-4,2125,1144,37,68,1,15.49,20.19,1832,1132.6,1,0,0
Masur,Maharashtra,2020,9,1187,108.7,PL-4,8823,1574,48,66,1,68.63,26.78,1939,970.8,1,0,0
Masur,Madhya Pradesh,2020,9,1132,130.7,Arhar Lisht,3283,2895,10,143,1,99.54,77.88,1513,1107.9,1,0,0
Masur,Bihar,2020,9,1432,116.3,HS-541,7630,2546,46,56,1,77.98,71.69,2333,1172.1,0,0,0
Masur,Rajasthan,2020,9,1739,106.9,Arhar Lisht,5803,4894,61,140,1,63.56,66.97,1798,1021.1,1,0,0
Masur,Tamil Nadu,2020,9,1250,115.9,Arhar Lisht,3410,318,76,60,1,36.2,74.53,1725,1014.7,1,0,0
Masur,Andhra Pradesh,2020,9,2077,118.8,Arhar Lisht,9681,1280,96,69,1,99.86,94.9,2193,1104.2,1,0,0
Masur,Uttar Pradesh,2020,9,1348,126.7,PL-4,5425,844,13,77,1,85.75,18.83,2169,1048.5,1,0,1
Masur,Punjab,2020,10,1139,65.5,Arhar Lisht,6722,2634,97,79,1,33.34,30.55,1894,1096.7,0,0,1
Masur,Haryana,2020,10,1216,47.8,PL-4,8416,1371,68,142,1,64.41,28.39,2134,1162.5,1,0,1
Masur,Maharashtra,2020,10,2180,62.2,PL-4,5479,1250,76,65,1,96.26,73.41,2391,1081.3,0,0,0
Masur,Madhya Pradesh,2020,10,2193,43.6,PL-4,5814,4051,54,60,1,32.57,43.54,1971,983.3,0,0,1
Masur,Bihar,2020,10,1341,56.4,PL-4,8813,3713,59,73,1,82.84,14.49,2112,831.6,1,0,0
Masur,Rajasthan,2020,10,1196,42.2,Arhar Lisht,6740,1728,65,88,1,45.89,51.17,2250,951.0,0,0,0
Masur,Tamil Nadu,2020,10,1833,67.0,PL-4,9638,2634,10,80,1,37.56,60.32,2121,877.2,0,0,0
Masur,Andhra Pradesh,2020,10,1275,65.5,Arhar Lisht,3393,2618,22,92,1,60.87,40.19,2111,814.4,0,0,1
Masur,Uttar Pradesh,2020,10,1536,32.1,PL-4,6480,3685,81,51,1,80.96,55.79,2480,1148.4,0,0,1
Masur,Punjab,2020,11,1488,20.3,PL-4,5829,2577,48,109,1,96.46,59.94,2015,1147.7,0,0,1
Masur,Haryana,2020,11,1437,18.9,PL-4,5829,3638,75,43,1,85.94,55.31,1792,839.4,0,0,0
Masur,Maharashtra,2020,11,1665,34.0,PL-4,5511,339,42,71,1,28.05,74.71,1645,893.2,1,0,0
Masur,Madhya Pradesh,2020,11,1912,27.9,Arhar Lisht,4448,2326,75,99,1,13.67,71.99,2085,968.8,0,1,0
Masur,Bihar,2020,11,1333,27.8,PL-4,8842,1734,52,66,1,34.29,29.69,1982,1049.3,0,0,1
Masur,Rajasthan,2020,11,1459,32.0,Arhar Lisht,1586,3730,79,59,1,53.6,93.35,1580,1006.0,0,0,0
Masur,Tamil Nadu,2020,11,1825,30.4,Arhar Lisht,8991,4822,25,61,1,29.01,75.1,1665,882.7,1,0,0
Masur,Andhra Pradesh,2020,11,1585,28.2,Arhar Lisht,9445,150,79,64,1,70.36,88.1,2153,1079.7,0,0,0
Masur,Uttar Pradesh,2020,11,1832,11.8,PL-4,2624,178,66,108,1,46.6,78.58,1765,859.7,1,0,1
Masur,Punjab,2020,12,1553,6.7,PL-4,2878,2357,89,43,1,62.65,37.18,1774,1045.7,0,1,0
Masur,Haryana,2020,12,1365,7.8,Arhar Lisht,9778,969,32,87,1,47.87,20.67,2449,1100.8,0,0,0
Masur,Maharashtra,2020,12,1310,4.0,PL-4,7535,756,16,110,1,92.45,50.48,2099,1103.9,0,0,0
Masur,Madhya Pradesh,2020,12,1501,3.2,PL-4,9419,2688,16,111,1,41.52,33.74,1674,1102.3,0,0,1
Masur,Bihar,2020,12,1496,9.6,Arhar Lisht,5983,671,91,82,1,13.53,24.86,2253,996.3,1,1,0
Masur,Rajasthan,2020,12,1059,0.3,Arhar Lisht,4252,3955,19,72,1,58.19,4.68,2098,1134.1,1,0,1
Masur,Tamil Nadu,2020,12,1512,2.1,PL-4,2915,1889,80,104,1,74.03,3.74,2178,890.0,0,0,0
Masur,Andhra Pradesh,2020,12,1677,6.5,Arhar Lisht,3632,2936,85,88,1,43.24,36.26,2211,1159.6,0,0,0
Masur,Uttar Pradesh,2020,12,2040,4.3,HS-541,5330,2588,68,145,1,44.1,75.12,2023,888.0,1,0,1
